765.0402222,510.6144104,635.4666138,970.4547729
780.8251953,514.1004028,564.0671997,919.869873
791.8881226,510.4750061,574.9252319,882.7645264
797.9597778,514.6140137,586.6956787,853.1843872
775.5571289,522.5767822,596.7474976,790.7017212
753.2492065,537.4567871,635.6911621,755.1777954
752.9558105,532.0137939,665.4332886,756.1685791
750.9904785,504.8918152,676.1079102,770.1489258
752.5571289,505.1828003,681.5423584,815.5316162
748.4912109,504.2880859,680.1513672,823.2401733
755.3970947,540.3770142,673.0452271,824.2329102
777.3682251,541.2244873,650.93927,826.1008911
805.0150146,547.3538818,638.1072388,789.4235229
842.3963013,560.2733765,610.5455322,763.022522
842.7210083,558.4752197,605.7494507,716.7321777
830.6829224,571.550415,566.1481934,673.6887207
820.7745972,569.6970215,574.4096069,652.0321045
789.2789917,548.6151733,569.5215454,635.9926147
771.6998291,530.1381836,557.8447876,612.1604004
783.9954834,525.0167847,550.8331299,609.5407715
765.5114746,517.4240723,565.8251343,612.4968872
762.9066162,516.7631226,557.0123291,599.9730225
764.7352905,498.2471924,539.7463379,552.8771973
795.8649902,471.249115,516.3859863,543.8690186
812.7623291,473.4096069,508.8500977,527.8447876
914.3430176,469.7167053,508.9848022,506.9978943
952.8109741,466.478302,478.3628845,484.6478882
984.2213135,466.478302,457.6567993,459.6123047
987.7645874,466.478302,445.571228,433.2019043
981.5252075,466.478302,424.6541138,425.4371948
991.4356079,466.478302,410.8248901,426.1672974
998.1865845,466.478302,403.0786133,403.3327026
951.5117188,466.478302,396.2177124,351.6087952
889.7078857,466.478302,387.9663696,300.111908
887.626709,466.478302,378.6230164,251.6195984
965.9240723,466.478302,372.1524048,202.763504
1068.394409,466.478302,325.2489014,193.1791992
1309.228271,466.478302,295.615509,231.8641968
1380.784058,466.478302,269.4835205,265.1364136
1376.526733,466.478302,261.4532166,324.4753113
1296.559326,466.478302,260.8115845,381.6138916
1296.488159,466.478302,289.5637817,435.8673096
1224.931519,401.3369141,299.9857788,498.9176941
1149.109375,404.0649109,303.7166443,553.4758911
1108.725098,397.0692139,311.8422852,575.8488159
1074.12915,364.290802,316.4105835,590.7293091
1008.843628,352.1669922,344.0214844,618.6334839
975.0247192,346.3651123,353.2746887,604.232605
988.2532959,367.524292,376.4960938,612.6651001
1018.873596,395.3826904,392.1311035,681.7163696
1035.288818,434.6547852,419.9064026,717.7177734
1012.552917,465.0083923,414.4184875,712.421875
977.5150757,493.5256042,440.678894,762.5974121
943.4423218,543.5059814,453.4153137,857.0272217
933.7404785,567.7360229,492.189209,864.5878296
953.1121826,585.0515747,482.047699,929.5861206
928.8585815,608.9453125,525.5634766,996.036377
988.2625732,642.4802856,546.0861816,1065.31604
1055.003906,664.1248779,506.5010986,1141.47937
1072.265869,691.3873901,550.5872803,1190.140137
1133.791626,694.1680298,577.4368896,1257.567505
1169.280273,706.3336182,599.9893799,1306.744263
1165.142822,746.0667725,601.8997192,1350.976929
1160.243408,774.6287842,631.3718262,1346.700439
1226.387695,809.9567871,653.9019165,1357.875488
1273.880859,859.4376221,641.911499,1323.730591
1374.957764,917.4188843,653.3110962,1339.62561
1444.921265,967.8582764,676.2938232,1285.473022
1505.331909,1015.768372,696.6439819,1238.975586
1556.585205,1032.645996,706.2769775,1193.749878
1616.673096,997.9005127,702.0161133,1127.286743
1645.649536,986.8381958,718.3803101,1115.761475
1639.157715,950.9641724,718.5249023,1087.181396
1586.078613,939.425415,696.9210815,1042.548706
1587.721802,921.7758179,674.4876709,967.8582764
1525.125366,858.3928833,673.3496704,921.1685791
1457.200195,838.2564697,645.1409912,845.5189209
1358.446655,836.3057861,655.1832886,785.4733887
1252.82019,814.670105,621.1693726,752.0637207
1193.203247,787.4641113,597.2069702,715.0780029
1128.920166,761.5825806,576.1334229,692.5229492
1072.073486,745.1456299,539.5457764,687.9180298
1048.505615,729.2177734,537.5739746,673.2838745
1097.860352,759.940918,549.322876,644.8946533
1180.039551,782.4697876,488.6856079,660.6611328
1321.123291,803.65448,491.3861084,659.8792114
1366.904175,822.1923828,491.493988,656.9632568
1372.567505,854.7166138,485.9395142,678.5509033
1449.577271,841.0332031,494.3304138,674.9776001
1519.236328,845.1312256,506.5754089,672.2255249
1525.974609,797.8405762,514.4160767,657.1929321
1511.90625,758.9348145,498.2078857,653.3745117
1537.737671,738.2410889,495.8826904,658.4656982
1628.234131,731.2156982,503.4303894,658.6157227
1696.90918,733.3984985,505.9407043,648.3258667
1759.019531,745.3582764,510.190094,638.8650513
